"LOCATION","Country","INDICATOR","Indicator","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"AUT","Austria","EXC","Exchange rates","2015","2015",,,"0","Units",,,0.901296423367096,,
"AUT","Austria","EXC","Exchange rates","2016","2016",,,"0","Units",,,0.903421436257288,,
"AUT","Austria","EXC","Exchange rates","2017","2017",,,"0","Units",,,0.88520550826938,,
"AUT","Austria","EXC","Exchange rates","2018","2018",,,"0","Units",,,0.846772667108096,,
"AUT","Austria","EXC","Exchange rates","2019","2019",,,"0","Units",,,0.893276257067393,,
"AUT","Austria","EXC","Exchange rates","2020","2020",,,"0","Units",,,0.875506396987983,,
"AUT","Austria","EXC","Exchange rates","2021","2021",,,"0","Units",,,0.845494138890436,,
"AUT","Austria","P6S","Exports of goods and services, percentage of GDP","1970","1970",,,"0","Units",,,27.3917570819622,"E","Estimated value"
"AUT","Austria","P6S","Exports of goods and services, percentage of GDP","1971","1971",,,"0","Units",,,27.0353547405368,"E","Estimated value"
"AUT","Austria","P6S","Exports of goods and services, percentage of GDP","1972","1972",,,"0","Units",,,26.9306664996172,"E","Estimated value"
"AUT","Austria","P6S","Exports of goods and services, percentage of GDP","1973","1973",,,"0","Units",,,26.9193669891799,"E","Estimated value"
"AUT","Austria","P6S","Exports of goods and services, percentage of GDP","1974","1974",,,"0","Units",,,29.1143697687905,"E","Estimated value"
"AUT","Austria","P6S","Exports of goods and services, percentage of GDP","1975","1975",,,"0","Units",,,28.0946358198911,"E","Estimated value"
"AUT","Austria","P6S","Exports of goods and services, percentage of GDP","1976","1976",,,"0","Units",,,28.7525264003829,"E","Estimated value"
"AUT","Austria","P6S","Exports of goods and services, percentage of GDP","1977","1977",,,"0","Units",,,27.9539568496884,"E","Estimated value"
"AUT","Austria","P6S","Exports of goods and services, percentage of GDP","1978","1978",,,"0","Units",,,29.1150929838055,"E","Estimated value"
"AUT","Austria","P6S","Exports of goods and services, percentage of GDP","1979","1979",,,"0","Units",,,30.8807752564071,"E","Estimated value"
"AUT","Austria","P6S","Exports of goods and services, percentage of GDP","1980","1980",,,"0","Units",,,31.6930717643075,"E","Estimated value"
"AUT","Austria","P6S","Exports of goods and services, percentage of GDP","1981","1981",,,"0","Units",,,33.0006616186123,"E","Estimated value"
"AUT","Austria","P6S","Exports of goods and services, percentage of GDP","1982","1982",,,"0","Units",,,31.7414964406827,"E","Estimated value"
"AUT","Austria","P6S","Exports of goods and services, percentage of GDP","1983","1983",,,"0","Units",,,30.4781988392966,"E","Estimated value"
"AUT","Austria","P6S","Exports of goods and services, percentage of GDP","1984","1984",,,"0","Units",,,32.7510176411213,"E","Estimated value"
"AUT","Austria","P6S","Exports of goods and services, percentage of GDP","1985","1985",,,"0","Units",,,34.9213214316704,"E","Estimated value"
"AUT","Austria","P6S","Exports of goods and services, percentage of GDP","1986","1986",,,"0","Units",,,31.9977146539408,"E","Estimated value"
"AUT","Austria","P6S","Exports of goods and services, percentage of GDP","1987","1987",,,"0","Units",,,31.4062049060141,"E","Estimated value"
"AUT","Austria","P6S","Exports of goods and services, percentage of GDP","1988","1988",,,"0","Units",,,33.0709262117721,"E","Estimated value"
"AUT","Austria","P6S","Exports of goods and services, percentage of GDP","1989","1989",,,"0","Units",,,35.015202765658,"E","Estimated value"
"AUT","Austria","P6S","Exports of goods and services, percentage of GDP","1990","1990",,,"0","Units",,,35.6974146363318,"E","Estimated value"
"AUT","Austria","P6S","Exports of goods and services, percentage of GDP","1991","1991",,,"0","Units",,,34.5904881001276,"E","Estimated value"
"AUT","Austria","P6S","Exports of goods and services, percentage of GDP","1992","1992",,,"0","Units",,,33.1552676550195,"E","Estimated value"
"AUT","Austria","P6S","Exports of goods and services, percentage of GDP","1993","1993",,,"0","Units",,,31.4638980456583,"E","Estimated value"
"AUT","Austria","P6S","Exports of goods and services, percentage of GDP","1994","1994",,,"0","Units",,,32.1585338842986,"E","Estimated value"
"AUT","Austria","P6S","Exports of goods and services, percentage of GDP","1995","1995",,,"0","Units",,,33.5331403455378,,
"AUT","Austria","P6S","Exports of goods and services, percentage of GDP","1996","1996",,,"0","Units",,,34.2492761073574,,
"AUT","Austria","P6S","Exports of goods and services, percentage of GDP","1997","1997",,,"0","Units",,,37.0280827384957,,
"AUT","Austria","P6S","Exports of goods and services, percentage of GDP","1998","1998",,,"0","Units",,,38.351021186462,,
"AUT","Austria","P6S","Exports of goods and services, percentage of GDP","1999","1999",,,"0","Units",,,39.3570378852981,,
"AUT","Austria","P6S","Exports of goods and services, percentage of GDP","2000","2000",,,"0","Units",,,43.3462739519887,,
"AUT","Austria","P6S","Exports of goods and services, percentage of GDP","2001","2001",,,"0","Units",,,44.6175555179483,,
"AUT","Austria","P6S","Exports of goods and services, percentage of GDP","2002","2002",,,"0","Units",,,45.31938619858,,
"AUT","Austria","P6S","Exports of goods and services, percentage of GDP","2003","2003",,,"0","Units",,,44.57041471914,,
"AUT","Austria","P6S","Exports of goods and services, percentage of GDP","2004","2004",,,"0","Units",,,46.8672149740213,,
"AUT","Austria","P6S","Exports of goods and services, percentage of GDP","2005","2005",,,"0","Units",,,48.6197522046932,,
"AUT","Austria","P6S","Exports of goods and services, percentage of GDP","2006","2006",,,"0","Units",,,50.8416688618235,,
"AUT","Austria","P6S","Exports of goods and services, percentage of GDP","2007","2007",,,"0","Units",,,52.560869422371,,
"AUT","Austria","P6S","Exports of goods and services, percentage of GDP","2008","2008",,,"0","Units",,,53.2488606164087,,
"AUT","Austria","P6S","Exports of goods and services, percentage of GDP","2009","2009",,,"0","Units",,,45.2074165608437,,
"AUT","Austria","P6S","Exports of goods and services, percentage of GDP","2010","2010",,,"0","Units",,,51.2621603273359,,
"AUT","Austria","P6S","Exports of goods and services, percentage of GDP","2011","2011",,,"0","Units",,,53.9486708516394,,
"AUT","Austria","P6S","Exports of goods and services, percentage of GDP","2012","2012",,,"0","Units",,,53.9736761965302,,
"AUT","Austria","P6S","Exports of goods and services, percentage of GDP","2013","2013",,,"0","Units",,,53.4412932967224,,
"AUT","Austria","P6S","Exports of goods and services, percentage of GDP","2014","2014",,,"0","Units",,,53.3865790462424,,
"AUT","Austria","P6S","Exports of goods and services, percentage of GDP","2015","2015",,,"0","Units",,,53.0890605587958,,
"AUT","Austria","P6S","Exports of goods and services, percentage of GDP","2016","2016",,,"0","Units",,,52.4063936498056,,
"AUT","Austria","P6S","Exports of goods and services, percentage of GDP","2017","2017",,,"0","Units",,,54.0511531414978,,
"AUT","Austria","P6S","Exports of goods and services, percentage of GDP","2018","2018",,,"0","Units",,,55.440654375526,,
"AUT","Austria","P6S","Exports of goods and services, percentage of GDP","2019","2019",,,"0","Units",,,55.4422065446306,,
"AUT","Austria","P6S","Exports of goods and services, percentage of GDP","2020","2020",,,"0","Units",,,51.4350078993873,,
"AUT","Austria","P6S","Exports of goods and services, percentage of GDP","2021","2021",,,"0","Units",,,55.68406202075,,
"AUT","Austria","P7S","Imports of goods and services, percentage of GDP","1970","1970",,,"0","Units",,,27.4686347280959,"E","Estimated value"
"AUT","Austria","P7S","Imports of goods and services, percentage of GDP","1971","1971",,,"0","Units",,,27.3451163892509,"E","Estimated value"
"AUT","Austria","P7S","Imports of goods and services, percentage of GDP","1972","1972",,,"0","Units",,,27.365352747705,"E","Estimated value"
"AUT","Austria","P7S","Imports of goods and services, percentage of GDP","1973","1973",,,"0","Units",,,27.5374531345347,"E","Estimated value"
"AUT","Austria","P7S","Imports of goods and services, percentage of GDP","1974","1974",,,"0","Units",,,30.4533619142688,"E","Estimated value"
"AUT","Austria","P7S","Imports of goods and services, percentage of GDP","1975","1975",,,"0","Units",,,28.5044982528805,"E","Estimated value"
"AUT","Austria","P7S","Imports of goods and services, percentage of GDP","1976","1976",,,"0","Units",,,31.163755238206,"E","Estimated value"
"AUT","Austria","P7S","Imports of goods and services, percentage of GDP","1977","1977",,,"0","Units",,,32.3236388961057,"E","Estimated value"
"AUT","Austria","P7S","Imports of goods and services, percentage of GDP","1978","1978",,,"0","Units",,,30.5528948243166,"E","Estimated value"
"AUT","Austria","P7S","Imports of goods and services, percentage of GDP","1979","1979",,,"0","Units",,,32.4364439554878,"E","Estimated value"
"AUT","Austria","P7S","Imports of goods and services, percentage of GDP","1980","1980",,,"0","Units",,,35.1319343048658,"E","Estimated value"
"AUT","Austria","P7S","Imports of goods and services, percentage of GDP","1981","1981",,,"0","Units",,,35.3958886770956,"E","Estimated value"
"AUT","Austria","P7S","Imports of goods and services, percentage of GDP","1982","1982",,,"0","Units",,,32.3756175092208,"E","Estimated value"
"AUT","Austria","P7S","Imports of goods and services, percentage of GDP","1983","1983",,,"0","Units",,,31.993986179109,"E","Estimated value"
"AUT","Austria","P7S","Imports of goods and services, percentage of GDP","1984","1984",,,"0","Units",,,33.8239884465719,"E","Estimated value"
"AUT","Austria","P7S","Imports of goods and services, percentage of GDP","1985","1985",,,"0","Units",,,35.1618401179462,"E","Estimated value"
"AUT","Austria","P7S","Imports of goods and services, percentage of GDP","1986","1986",,,"0","Units",,,32.016882528963,"E","Estimated value"
"AUT","Austria","P7S","Imports of goods and services, percentage of GDP","1987","1987",,,"0","Units",,,31.4475179050155,"E","Estimated value"
"AUT","Austria","P7S","Imports of goods and services, percentage of GDP","1988","1988",,,"0","Units",,,33.4916241738425,"E","Estimated value"
"AUT","Austria","P7S","Imports of goods and services, percentage of GDP","1989","1989",,,"0","Units",,,35.5231560476867,"E","Estimated value"
"AUT","Austria","P7S","Imports of goods and services, percentage of GDP","1990","1990",,,"0","Units",,,35.7909548337857,"E","Estimated value"
"AUT","Austria","P7S","Imports of goods and services, percentage of GDP","1991","1991",,,"0","Units",,,35.4579177869698,"E","Estimated value"
"AUT","Austria","P7S","Imports of goods and services, percentage of GDP","1992","1992",,,"0","Units",,,34.4748998338925,"E","Estimated value"
"AUT","Austria","P7S","Imports of goods and services, percentage of GDP","1993","1993",,,"0","Units",,,31.8011525125954,"E","Estimated value"
"AUT","Austria","P7S","Imports of goods and services, percentage of GDP","1994","1994",,,"0","Units",,,33.8285594546494,"E","Estimated value"
"AUT","Austria","P7S","Imports of goods and services, percentage of GDP","1995","1995",,,"0","Units",,,34.7234607571822,,
"AUT","Austria","P7S","Imports of goods and services, percentage of GDP","1996","1996",,,"0","Units",,,35.8343950133252,,
"AUT","Austria","P7S","Imports of goods and services, percentage of GDP","1997","1997",,,"0","Units",,,37.8396074770871,,
"AUT","Austria","P7S","Imports of goods and services, percentage of GDP","1998","1998",,,"0","Units",,,38.5761282051164,,
"AUT","Austria","P7S","Imports of goods and services, percentage of GDP","1999","1999",,,"0","Units",,,38.9031024586734,,
"AUT","Austria","P7S","Imports of goods and services, percentage of GDP","2000","2000",,,"0","Units",,,42.0142216659345,,
"AUT","Austria","P7S","Imports of goods and services, percentage of GDP","2001","2001",,,"0","Units",,,42.9191092459869,,
"AUT","Austria","P7S","Imports of goods and services, percentage of GDP","2002","2002",,,"0","Units",,,41.6287818010806,,
"AUT","Austria","P7S","Imports of goods and services, percentage of GDP","2003","2003",,,"0","Units",,,41.8169676971425,,
"AUT","Austria","P7S","Imports of goods and services, percentage of GDP","2004","2004",,,"0","Units",,,43.9251307189084,,
"AUT","Austria","P7S","Imports of goods and services, percentage of GDP","2005","2005",,,"0","Units",,,45.4140534786122,,
"AUT","Austria","P7S","Imports of goods and services, percentage of GDP","2006","2006",,,"0","Units",,,47.2466423435202,,
"AUT","Austria","P7S","Imports of goods and services, percentage of GDP","2007","2007",,,"0","Units",,,48.172384639555,,
"AUT","Austria","P7S","Imports of goods and services, percentage of GDP","2008","2008",,,"0","Units",,,48.8248221152974,,
"AUT","Austria","P7S","Imports of goods and services, percentage of GDP","2009","2009",,,"0","Units",,,41.8548144134358,,
"AUT","Austria","P7S","Imports of goods and services, percentage of GDP","2010","2010",,,"0","Units",,,47.7576359096203,,
"AUT","Austria","P7S","Imports of goods and services, percentage of GDP","2011","2011",,,"0","Units",,,51.154117778086,,
"AUT","Austria","P7S","Imports of goods and services, percentage of GDP","2012","2012",,,"0","Units",,,51.1785012313079,,
"AUT","Austria","P7S","Imports of goods and services, percentage of GDP","2013","2013",,,"0","Units",,,50.625120789651,,
"AUT","Austria","P7S","Imports of goods and services, percentage of GDP","2014","2014",,,"0","Units",,,50.1169562048263,,
"AUT","Austria","P7S","Imports of goods and services, percentage of GDP","2015","2015",,,"0","Units",,,49.3382548303838,,
"AUT","Austria","P7S","Imports of goods and services, percentage of GDP","2016","2016",,,"0","Units",,,48.5756846289351,,
"AUT","Austria","P7S","Imports of goods and services, percentage of GDP","2017","2017",,,"0","Units",,,50.8876917912507,,
"AUT","Austria","P7S","Imports of goods and services, percentage of GDP","2018","2018",,,"0","Units",,,52.4410224118143,,
"AUT","Austria","P7S","Imports of goods and services, percentage of GDP","2019","2019",,,"0","Units",,,52.0360207601889,,
"AUT","Austria","P7S","Imports of goods and services, percentage of GDP","2020","2020",,,"0","Units",,,48.5639349472647,,
"AUT","Austria","P7S","Imports of goods and services, percentage of GDP","2021","2021",,,"0","Units",,,55.4427916581288,,
