"SUBJECT","Subject","LOCATION","Country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CCUS","Currency exchange rates, monthly average","NZL","New Zealand","A","Annual","2014","2014","NATUSD","National currency per US dollar","0","Units",,,1.205832,,
"CCUS","Currency exchange rates, monthly average","NZL","New Zealand","A","Annual","2015","2015","NATUSD","National currency per US dollar","0","Units",,,1.434245,,
"CCUS","Currency exchange rates, monthly average","NZL","New Zealand","A","Annual","2016","2016","NATUSD","National currency per US dollar","0","Units",,,1.436526,,
"CCUS","Currency exchange rates, monthly average","NZL","New Zealand","A","Annual","2017","2017","NATUSD","National currency per US dollar","0","Units",,,1.407401,,
"CCUS","Currency exchange rates, monthly average","NZL","New Zealand","A","Annual","2018","2018","NATUSD","National currency per US dollar","0","Units",,,1.445622,,
"CCUS","Currency exchange rates, monthly average","NZL","New Zealand","A","Annual","2019","2019","NATUSD","National currency per US dollar","0","Units",,,1.518019,,
"CCUS","Currency exchange rates, monthly average","NZL","New Zealand","A","Annual","2020","2020","NATUSD","National currency per US dollar","0","Units",,,1.541249,,
"CCUS","Currency exchange rates, monthly average","NZL","New Zealand","A","Annual","2021","2021","NATUSD","National currency per US dollar","0","Units",,,1.414036,,
"IR3TIB","Short-term interest rates, Per cent per annum","NZL","New Zealand","A","Annual","1974","1974","PC","Percentage","0","Units",,,10.4,,
"IR3TIB","Short-term interest rates, Per cent per annum","NZL","New Zealand","A","Annual","1975","1975","PC","Percentage","0","Units",,,8.2875,,
"IR3TIB","Short-term interest rates, Per cent per annum","NZL","New Zealand","A","Annual","1976","1976","PC","Percentage","0","Units",,,8.405833,,
"IR3TIB","Short-term interest rates, Per cent per annum","NZL","New Zealand","A","Annual","1977","1977","PC","Percentage","0","Units",,,13.69333,,
"IR3TIB","Short-term interest rates, Per cent per annum","NZL","New Zealand","A","Annual","1978","1978","PC","Percentage","0","Units",,,10.97583,,
"IR3TIB","Short-term interest rates, Per cent per annum","NZL","New Zealand","A","Annual","1979","1979","PC","Percentage","0","Units",,,14.62667,,
"IR3TIB","Short-term interest rates, Per cent per annum","NZL","New Zealand","A","Annual","1980","1980","PC","Percentage","0","Units",,,14.36667,,
"IR3TIB","Short-term interest rates, Per cent per annum","NZL","New Zealand","A","Annual","1981","1981","PC","Percentage","0","Units",,,15.2575,,
"IR3TIB","Short-term interest rates, Per cent per annum","NZL","New Zealand","A","Annual","1982","1982","PC","Percentage","0","Units",,,17.0075,,
"IR3TIB","Short-term interest rates, Per cent per annum","NZL","New Zealand","A","Annual","1983","1983","PC","Percentage","0","Units",,,13.08583,,
"IR3TIB","Short-term interest rates, Per cent per annum","NZL","New Zealand","A","Annual","1984","1984","PC","Percentage","0","Units",,,15.0225,,
"IR3TIB","Short-term interest rates, Per cent per annum","NZL","New Zealand","A","Annual","1985","1985","PC","Percentage","0","Units",,,23.305,,
"IR3TIB","Short-term interest rates, Per cent per annum","NZL","New Zealand","A","Annual","1986","1986","PC","Percentage","0","Units",,,19.075,,
"IR3TIB","Short-term interest rates, Per cent per annum","NZL","New Zealand","A","Annual","1987","1987","PC","Percentage","0","Units",,,21.11,,
"IR3TIB","Short-term interest rates, Per cent per annum","NZL","New Zealand","A","Annual","1988","1988","PC","Percentage","0","Units",,,15.3925,,
"IR3TIB","Short-term interest rates, Per cent per annum","NZL","New Zealand","A","Annual","1989","1989","PC","Percentage","0","Units",,,13.53917,,
"IR3TIB","Short-term interest rates, Per cent per annum","NZL","New Zealand","A","Annual","1990","1990","PC","Percentage","0","Units",,,13.8925,,
"IR3TIB","Short-term interest rates, Per cent per annum","NZL","New Zealand","A","Annual","1991","1991","PC","Percentage","0","Units",,,9.965834,,
"IR3TIB","Short-term interest rates, Per cent per annum","NZL","New Zealand","A","Annual","1992","1992","PC","Percentage","0","Units",,,6.73,,
"IR3TIB","Short-term interest rates, Per cent per annum","NZL","New Zealand","A","Annual","1993","1993","PC","Percentage","0","Units",,,6.33,,
"IR3TIB","Short-term interest rates, Per cent per annum","NZL","New Zealand","A","Annual","1994","1994","PC","Percentage","0","Units",,,6.735,,
"IR3TIB","Short-term interest rates, Per cent per annum","NZL","New Zealand","A","Annual","1995","1995","PC","Percentage","0","Units",,,9.008333,,
"IR3TIB","Short-term interest rates, Per cent per annum","NZL","New Zealand","A","Annual","1996","1996","PC","Percentage","0","Units",,,9.300834,,
"IR3TIB","Short-term interest rates, Per cent per annum","NZL","New Zealand","A","Annual","1997","1997","PC","Percentage","0","Units",,,7.659167,,
"IR3TIB","Short-term interest rates, Per cent per annum","NZL","New Zealand","A","Annual","1998","1998","PC","Percentage","0","Units",,,7.349167,,
"IR3TIB","Short-term interest rates, Per cent per annum","NZL","New Zealand","A","Annual","1999","1999","PC","Percentage","0","Units",,,4.83,,
"IR3TIB","Short-term interest rates, Per cent per annum","NZL","New Zealand","A","Annual","2000","2000","PC","Percentage","0","Units",,,6.52,,
"IR3TIB","Short-term interest rates, Per cent per annum","NZL","New Zealand","A","Annual","2001","2001","PC","Percentage","0","Units",,,5.7425,,
"IR3TIB","Short-term interest rates, Per cent per annum","NZL","New Zealand","A","Annual","2002","2002","PC","Percentage","0","Units",,,5.666667,,
"IR3TIB","Short-term interest rates, Per cent per annum","NZL","New Zealand","A","Annual","2003","2003","PC","Percentage","0","Units",,,5.423333,,
"IR3TIB","Short-term interest rates, Per cent per annum","NZL","New Zealand","A","Annual","2004","2004","PC","Percentage","0","Units",,,6.129167,,
"IR3TIB","Short-term interest rates, Per cent per annum","NZL","New Zealand","A","Annual","2005","2005","PC","Percentage","0","Units",,,7.111667,,
"IR3TIB","Short-term interest rates, Per cent per annum","NZL","New Zealand","A","Annual","2006","2006","PC","Percentage","0","Units",,,7.545833,,
"IR3TIB","Short-term interest rates, Per cent per annum","NZL","New Zealand","A","Annual","2007","2007","PC","Percentage","0","Units",,,8.333333,,
"IR3TIB","Short-term interest rates, Per cent per annum","NZL","New Zealand","A","Annual","2008","2008","PC","Percentage","0","Units",,,8.021667,,
"IR3TIB","Short-term interest rates, Per cent per annum","NZL","New Zealand","A","Annual","2009","2009","PC","Percentage","0","Units",,,3.035833,,
"IR3TIB","Short-term interest rates, Per cent per annum","NZL","New Zealand","A","Annual","2010","2010","PC","Percentage","0","Units",,,3.000833,,
"IR3TIB","Short-term interest rates, Per cent per annum","NZL","New Zealand","A","Annual","2011","2011","PC","Percentage","0","Units",,,2.8,,
"IR3TIB","Short-term interest rates, Per cent per annum","NZL","New Zealand","A","Annual","2012","2012","PC","Percentage","0","Units",,,2.671667,,
"IR3TIB","Short-term interest rates, Per cent per annum","NZL","New Zealand","A","Annual","2013","2013","PC","Percentage","0","Units",,,2.656667,,
"IR3TIB","Short-term interest rates, Per cent per annum","NZL","New Zealand","A","Annual","2014","2014","PC","Percentage","0","Units",,,3.424167,,
"IR3TIB","Short-term interest rates, Per cent per annum","NZL","New Zealand","A","Annual","2015","2015","PC","Percentage","0","Units",,,3.240833,,
"IR3TIB","Short-term interest rates, Per cent per annum","NZL","New Zealand","A","Annual","2016","2016","PC","Percentage","0","Units",,,2.33,,
"IR3TIB","Short-term interest rates, Per cent per annum","NZL","New Zealand","A","Annual","2017","2017","PC","Percentage","0","Units",,,1.9575,,
"IR3TIB","Short-term interest rates, Per cent per annum","NZL","New Zealand","A","Annual","2018","2018","PC","Percentage","0","Units",,,1.946667,,
"IR3TIB","Short-term interest rates, Per cent per annum","NZL","New Zealand","A","Annual","2019","2019","PC","Percentage","0","Units",,,1.519167,,
"IR3TIB","Short-term interest rates, Per cent per annum","NZL","New Zealand","A","Annual","2020","2020","PC","Percentage","0","Units",,,0.4816667,,
"IR3TIB","Short-term interest rates, Per cent per annum","NZL","New Zealand","A","Annual","2021","2021","PC","Percentage","0","Units",,,0.4883333,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","NZL","New Zealand","A","Annual","1985","1985","PC","Percentage","0","Units",,,19.49,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","NZL","New Zealand","A","Annual","1986","1986","PC","Percentage","0","Units",,,22.74,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","NZL","New Zealand","A","Annual","1987","1987","PC","Percentage","0","Units",,,16.33,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","NZL","New Zealand","A","Annual","1988","1988","PC","Percentage","0","Units",,,13.1,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","NZL","New Zealand","A","Annual","1989","1989","PC","Percentage","0","Units",,,13.18,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","NZL","New Zealand","A","Annual","1990","1990","PC","Percentage","0","Units",,,11.63,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","NZL","New Zealand","A","Annual","1991","1991","PC","Percentage","0","Units",,,7.75,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","NZL","New Zealand","A","Annual","1992","1992","PC","Percentage","0","Units",,,7.01,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","NZL","New Zealand","A","Annual","1993","1993","PC","Percentage","0","Units",,,4.8,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","NZL","New Zealand","A","Annual","1994","1994","PC","Percentage","0","Units",,,8.39,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","NZL","New Zealand","A","Annual","1995","1995","PC","Percentage","0","Units",,,8.69,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","NZL","New Zealand","A","Annual","1996","1996","PC","Percentage","0","Units",,,8.4,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","NZL","New Zealand","A","Annual","1997","1997","PC","Percentage","0","Units",,,7.64,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","NZL","New Zealand","A","Annual","1998","1998","PC","Percentage","0","Units",,,3.49,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","NZL","New Zealand","A","Annual","1999","1999","PC","Percentage","0","Units",,,5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","NZL","New Zealand","A","Annual","2000","2000","PC","Percentage","0","Units",,,6.51,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","NZL","New Zealand","A","Annual","2001","2001","PC","Percentage","0","Units",,,4.75,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","NZL","New Zealand","A","Annual","2002","2002","PC","Percentage","0","Units",,,5.75,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","NZL","New Zealand","A","Annual","2003","2003","PC","Percentage","0","Units",,,5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","NZL","New Zealand","A","Annual","2004","2004","PC","Percentage","0","Units",,,6.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","NZL","New Zealand","A","Annual","2005","2005","PC","Percentage","0","Units",,,7.19,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","NZL","New Zealand","A","Annual","2006","2006","PC","Percentage","0","Units",,,7.51,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","NZL","New Zealand","A","Annual","2007","2007","PC","Percentage","0","Units",,,8.18,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","NZL","New Zealand","A","Annual","2008","2008","PC","Percentage","0","Units",,,5.05,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","NZL","New Zealand","A","Annual","2009","2009","PC","Percentage","0","Units",,,2.43,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","NZL","New Zealand","A","Annual","2010","2010","PC","Percentage","0","Units",,,2.88,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","NZL","New Zealand","A","Annual","2011","2011","PC","Percentage","0","Units",,,2.34,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","NZL","New Zealand","A","Annual","2012","2012","PC","Percentage","0","Units",,,2.51,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","NZL","New Zealand","A","Annual","2013","2013","PC","Percentage","0","Units",,,2.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","NZL","New Zealand","A","Annual","2014","2014","PC","Percentage","0","Units",,,3.4,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","NZL","New Zealand","A","Annual","2015","2015","PC","Percentage","0","Units",,,2.55,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","NZL","New Zealand","A","Annual","2016","2016","PC","Percentage","0","Units",,,1.68,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","NZL","New Zealand","A","Annual","2017","2017","PC","Percentage","0","Units",,,1.67,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","NZL","New Zealand","A","Annual","2018","2018","PC","Percentage","0","Units",,,1.72,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","NZL","New Zealand","A","Annual","2019","2019","PC","Percentage","0","Units",,,0.95,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","NZL","New Zealand","A","Annual","2020","2020","PC","Percentage","0","Units",,,0.23,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","NZL","New Zealand","A","Annual","2021","2021","PC","Percentage","0","Units",,,0.71,,
"SP","Share Prices, Index","NOR","Norway","A","Annual","1986","1986","IDX","Index","0","Units","2015_100","2015=100",5.976775,,
"SP","Share Prices, Index","NOR","Norway","A","Annual","1987","1987","IDX","Index","0","Units","2015_100","2015=100",6.862418,,
"SP","Share Prices, Index","NOR","Norway","A","Annual","1988","1988","IDX","Index","0","Units","2015_100","2015=100",6.045171,,
